ml_classifier_name,host_name,running_time1(average sec),mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.547755,0.550226,0.004512,0.02,0.02,301,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.645661,0.652701,0.010903,0.02,0.02,311,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.597144,0.618602,0.035933,0.02,0.02,321,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.489958,0.499715,0.019916,0.02,0.02,331,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.648477,0.648857,0.000586,0.02,0.02,341,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.612364,0.615975,0.005897,0.02,0.02,351,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.557654,0.576396,0.03361,0.02,0.02,361,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.40681,0.40784,0.002533,0.02,0.02,371,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.592335,0.606389,0.023727,0.02,0.02,381,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.662012,0.665766,0.00567,0.02,0.02,391,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.669907,0.685189,0.022812,0.02,0.02,401,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.509641,0.523332,0.026864,0.02,0.02,411,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.65894,0.666107,0.010876,0.02,0.02,421,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.672622,0.689484,0.025069,0.02,0.02,431,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
