ml_classifier_name,host_name,running_time1(average sec),mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.760167,0.773145,0.017072,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 100, 100, 100, 1)",sigmoid,Adagrad,100.0,100.0,100.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.7127899999999999,0.725665,0.018062,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 100, 100, 200, 1)",sigmoid,Adagrad,100.0,100.0,100.0,200.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.7407050000000001,0.769828,0.039318,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 100, 200, 100, 1)",sigmoid,Adagrad,100.0,100.0,200.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.776845,0.787092,0.013191,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 200, 100, 100, 1)",sigmoid,Adagrad,100.0,200.0,100.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.75271,0.765262,0.016675,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(200, 100, 100, 100, 1)",sigmoid,Adagrad,200.0,100.0,100.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.71496,0.72655,0.01621,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 100, 100, 300, 1)",sigmoid,Adagrad,100.0,100.0,100.0,300.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.750687,0.762916,0.01629,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 100, 300, 100, 1)",sigmoid,Adagrad,100.0,100.0,300.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.764914,0.775925,0.0143949999999999,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 300, 100, 100, 1)",sigmoid,Adagrad,100.0,300.0,100.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.7623939999999999,0.7892710000000001,0.035254,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(300, 100, 100, 100, 1)",sigmoid,Adagrad,300.0,100.0,100.0,100.0,4.0
'deep learning keras','P-CS-DTJWZC3',19.114142378,0.727911,0.749786,0.030052,0.01,0.01,402,0.0001,0.2,50,relu,relu,17,glorot_normal,0.01,binary_crossentropy,2,0.5,"(100, 100, 100, 400, 1)",sigmoid,Adagrad,100.0,100.0,100.0,400.0,4.0
