ml_classifier_name,mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras',0.735701,0.763786,0.038173,0.02,0.02,134,0.001,0.5,95,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737243,0.767567,0.041131,0.02,0.02,134,0.001,0.5,100,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737861,0.767575,0.040271,0.02,0.02,134,0.001,0.5,110,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73685,0.76516,0.03842,0.02,0.02,134,0.001,0.5,120,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739593,0.768808,0.039502,0.02,0.02,134,0.001,0.5,130,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738338,0.770044,0.042942,0.02,0.02,134,0.001,0.5,140,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739429,0.772799,0.045129,0.02,0.02,134,0.001,0.5,150,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740096,0.780668,0.05482,0.02,0.02,134,0.001,0.5,160,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741938,0.781862,0.05381,0.02,0.02,134,0.001,0.5,170,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738897,0.783425,0.060264,0.02,0.02,134,0.001,0.5,180,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740116,0.781582,0.056027,0.02,0.02,134,0.001,0.5,190,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738099,0.786825,0.066016,0.02,0.02,134,0.001,0.5,200,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740086,0.788903,0.065961,0.02,0.02,134,0.001,0.5,210,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742415,0.785751,0.058372,0.02,0.02,134,0.001,0.5,220,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739998,0.796329,0.076123,0.02,0.02,134,0.001,0.5,230,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740182,0.793661,0.072252,0.02,0.02,134,0.001,0.5,240,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737844,0.78774,0.067623,0.02,0.02,134,0.001,0.5,250,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742686,0.797403,0.073674,0.02,0.02,134,0.001,0.5,260,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739227,0.794936,0.075362,0.02,0.02,134,0.001,0.5,270,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741651,0.802407,0.08192,0.02,0.02,134,0.001,0.5,280,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.74039,0.80237,0.083713,0.02,0.02,134,0.001,0.5,290,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738214,0.801477,0.085697,0.02,0.02,134,0.001,0.5,300,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.743041,0.804429,0.082617,0.02,0.02,134,0.001,0.5,310,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738707,0.802844,0.086823,0.02,0.02,134,0.001,0.5,320,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740674,0.803552,0.084894,0.02,0.02,134,0.001,0.5,330,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741845,0.813916,0.097152,0.02,0.02,134,0.001,0.5,340,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742392,0.805334,0.084784,0.02,0.02,134,0.001,0.5,350,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.743147,0.811043,0.091363,0.02,0.02,134,0.001,0.5,360,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740617,0.81196,0.09633,0.02,0.02,134,0.001,0.5,370,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740216,0.808876,0.092757,0.02,0.02,134,0.001,0.5,380,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742941,0.822531,0.107128,0.02,0.02,134,0.001,0.5,390,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73999,0.81815,0.105624,0.02,0.02,134,0.001,0.5,400,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.74009,0.814704,0.100818,0.02,0.02,134,0.001,0.5,410,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739887,0.822356,0.111461,0.02,0.02,134,0.001,0.5,420,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742845,0.823051,0.107971,0.02,0.02,134,0.001,0.5,430,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739316,0.816861,0.104888,0.02,0.02,134,0.001,0.5,440,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741764,0.823864,0.110682,0.02,0.02,134,0.001,0.5,450,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.743297,0.825147,0.110119,0.02,0.02,134,0.001,0.5,460,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742185,0.820897,0.106054,0.02,0.02,134,0.001,0.5,470,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.743144,0.821142,0.104957,0.02,0.02,134,0.001,0.5,480,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.7387,0.83477,0.130053,0.02,0.02,134,0.001,0.5,490,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738004,0.828078,0.12205,0.02,0.02,134,0.001,0.5,500,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741649,0.835003,0.125872,0.02,0.02,134,0.001,0.5,520,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739805,0.829697,0.121508,0.02,0.02,134,0.001,0.5,540,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739967,0.827676,0.118531,0.02,0.02,134,0.001,0.5,560,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.743682,0.839891,0.129369,0.02,0.02,134,0.001,0.5,580,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738358,0.829658,0.123653,0.02,0.02,134,0.001,0.5,600,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737578,0.832117,0.128175,0.02,0.02,134,0.001,0.5,620,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73966,0.839245,0.134635,0.02,0.02,134,0.001,0.5,640,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741713,0.840374,0.133018,0.02,0.02,134,0.001,0.5,660,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741985,0.838993,0.130742,0.02,0.02,134,0.001,0.5,680,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.738062,0.846077,0.14635,0.02,0.02,134,0.001,0.5,700,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739357,0.852716,0.153322,0.02,0.02,134,0.001,0.5,720,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741113,0.848686,0.145151,0.02,0.02,134,0.001,0.5,740,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739124,0.865003,0.170309,0.02,0.02,134,0.001,0.5,760,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73979,0.846914,0.144804,0.02,0.02,134,0.001,0.5,780,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742118,0.854959,0.152053,0.02,0.02,134,0.001,0.5,800,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740719,0.848948,0.146113,0.02,0.02,134,0.001,0.5,820,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740545,0.847956,0.145044,0.02,0.02,134,0.001,0.5,840,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.741903,0.849716,0.145318,0.02,0.02,134,0.001,0.5,860,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736354,0.866792,0.177142,0.02,0.02,134,0.001,0.5,880,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740688,0.862697,0.164723,0.02,0.02,134,0.001,0.5,900,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737243,0.855583,0.160517,0.02,0.02,134,0.001,0.5,920,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737903,0.847734,0.148842,0.02,0.02,134,0.001,0.5,940,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73896,0.86388,0.16905,0.02,0.02,134,0.001,0.5,960,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.737742,0.860585,0.166512,0.02,0.02,134,0.001,0.5,980,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740737,0.864021,0.166434,0.02,0.02,134,0.001,0.5,1000,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73444,0.859446,0.170206,0.02,0.02,134,0.001,0.5,1040,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.7391,0.8688,0.175485,0.02,0.02,134,0.001,0.5,1080,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740276,0.863579,0.166564,0.02,0.02,134,0.001,0.5,1120,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.742656,0.87302,0.175538,0.02,0.02,134,0.001,0.5,1160,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.735337,0.87635,0.191767,0.02,0.02,134,0.001,0.5,1200,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.734083,0.87263,0.188735,0.02,0.02,134,0.001,0.5,1240,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739268,0.869946,0.176767,0.02,0.02,134,0.001,0.5,1280,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739736,0.875275,0.183226,0.02,0.02,134,0.001,0.5,1320,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736233,0.8711,0.183184,0.02,0.02,134,0.001,0.5,1360,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.739331,0.878698,0.188504,0.02,0.02,134,0.001,0.5,1400,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736481,0.877833,0.191929,0.02,0.02,134,0.001,0.5,1440,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736532,0.879892,0.194641,0.02,0.02,134,0.001,0.5,1480,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73625,0.885739,0.203041,0.02,0.02,134,0.001,0.5,1520,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740677,0.886347,0.196671,0.02,0.02,134,0.001,0.5,1560,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736115,0.876345,0.1905,0.02,0.02,134,0.001,0.5,1600,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.740254,0.883961,0.194131,0.02,0.02,134,0.001,0.5,1640,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.73569,0.881004,0.19752,0.02,0.02,134,0.001,0.5,1680,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.734885,0.895297,0.218281,0.02,0.02,134,0.001,0.5,1720,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.735941,0.890592,0.210141,0.02,0.02,134,0.001,0.5,1760,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.734268,0.89473,0.218533,0.02,0.02,134,0.001,0.5,1800,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736324,0.887662,0.205532,0.02,0.02,134,0.001,0.5,1840,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.734699,0.884407,0.203768,0.02,0.02,134,0.001,0.5,1880,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.736607,0.896772,0.217437,0.02,0.02,134,0.001,0.5,1920,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.732548,0.894912,0.221643,0.02,0.02,134,0.001,0.5,1960,relu,relu,20,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
