ml_classifier_name,mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras',0.724697,0.735738,0.015236,0.02,0.02,61,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.727399,0.729656,0.003103,0.02,0.02,66,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.726702,0.733889,0.00989,0.02,0.02,71,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.719525,0.723455,0.005462,0.02,0.02,76,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.705959,0.714103,0.011536,0.02,0.02,81,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.72231,0.725009,0.003736,0.02,0.02,86,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.713147,0.714189,0.001461,0.02,0.02,91,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.707478,0.717645,0.014371,0.02,0.02,96,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.71459,0.720035,0.007621,0.02,0.02,101,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.714457,0.722398,0.011114,0.02,0.02,106,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.715927,0.719992,0.005677,0.02,0.02,111,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.709832,0.716634,0.009583,0.02,0.02,116,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.713803,0.718544,0.006643,0.02,0.02,121,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.71597,0.718165,0.003066,0.02,0.02,126,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.709352,0.718316,0.012636,0.02,0.02,131,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.708301,0.715998,0.010867,0.02,0.02,136,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.709602,0.713233,0.005118,0.02,0.02,141,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.690493,0.700885,0.01505,0.02,0.02,146,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.70791,0.713122,0.007362,0.02,0.02,151,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.708667,0.714017,0.007551,0.02,0.02,156,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.702528,0.713938,0.016241,0.02,0.02,161,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.708952,0.71365,0.006626,0.02,0.02,166,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.709185,0.716874,0.010843,0.02,0.02,171,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.695671,0.703933,0.011877,0.02,0.02,176,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.694065,0.705814,0.016927,0.02,0.02,181,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.708071,0.709941,0.002641,0.02,0.02,186,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.698092,0.705818,0.011068,0.02,0.02,191,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.703688,0.707448,0.005344,0.02,0.02,196,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.704279,0.707427,0.00447,0.02,0.02,201,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.697283,0.70636,0.013018,0.02,0.02,206,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.703137,0.706691,0.005055,0.02,0.02,211,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.701936,0.704174,0.003189,0.02,0.02,216,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.695967,0.702913,0.009981,0.02,0.02,221,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.695036,0.706186,0.016042,0.02,0.02,226,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.703022,0.704839,0.002585,0.02,0.02,231,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.700218,0.704495,0.006108,0.02,0.02,236,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.699722,0.705875,0.008793,0.02,0.02,241,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.696916,0.701742,0.006925,0.02,0.02,246,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.694797,0.701201,0.009217,0.02,0.02,251,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.695533,0.70056,0.007228,0.02,0.02,256,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.693746,0.697586,0.005535,0.02,0.02,261,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras',0.692407,0.694853,0.003532,0.02,0.02,266,0.001,0.5,20,relu,relu,4,glorot_normal,0.05,binary_crossentropy,2,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
