ml_classifier_name,host_name,running_time1(average sec),mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras','xij6-lab1-dt',36.278803442,0.602693,0.600165,0.004195,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 100, 500, 1)",sigmoid,SGD,100.0,100.0,100.0,500.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.578029,0.572228,0.010036,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 500, 100, 1)",sigmoid,SGD,100.0,100.0,500.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.591118,0.597605,0.010976,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 500, 100, 100, 1)",sigmoid,SGD,100.0,500.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.608503,0.602122,0.010487,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(500, 100, 100, 100, 1)",sigmoid,SGD,500.0,100.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.573022,0.583339,0.018004,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 100, 600, 1)",sigmoid,SGD,100.0,100.0,100.0,600.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6020300000000001,0.603062,0.001714,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 600, 100, 1)",sigmoid,SGD,100.0,100.0,600.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5787939999999999,0.5641930000000001,0.025225,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 600, 100, 100, 1)",sigmoid,SGD,100.0,600.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5964,0.608798,0.020789,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(600, 100, 100, 100, 1)",sigmoid,SGD,600.0,100.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.576492,0.581553,0.008778,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 100, 700, 1)",sigmoid,SGD,100.0,100.0,100.0,700.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5790029999999999,0.58912,0.017473,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 700, 100, 1)",sigmoid,SGD,100.0,100.0,700.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.609219,0.613533,0.0070819999999999,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 700, 100, 100, 1)",sigmoid,SGD,100.0,700.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.608445,0.605159,0.005399,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(700, 100, 100, 100, 1)",sigmoid,SGD,700.0,100.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5809449999999999,0.5881350000000001,0.012376,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 100, 800, 1)",sigmoid,SGD,100.0,100.0,100.0,800.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5580149999999999,0.581581,0.042231,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 800, 100, 1)",sigmoid,SGD,100.0,100.0,800.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.596727,0.598975,0.003767,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 800, 100, 100, 1)",sigmoid,SGD,100.0,800.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6136550000000001,0.606854,0.011082,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(800, 100, 100, 100, 1)",sigmoid,SGD,800.0,100.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.588391,0.574554,0.023516,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 100, 900, 1)",sigmoid,SGD,100.0,100.0,100.0,900.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6098560000000001,0.629858,0.032798,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 900, 100, 1)",sigmoid,SGD,100.0,100.0,900.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.615557,0.612795,0.004487,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 900, 100, 100, 1)",sigmoid,SGD,100.0,900.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6126119999999999,0.6049899999999999,0.0124409999999999,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(900, 100, 100, 100, 1)",sigmoid,SGD,900.0,100.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.578763,0.592301,0.023391,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 100, 1000, 1)",sigmoid,SGD,100.0,100.0,100.0,1000.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.599406,0.601565,0.003602,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 1000, 100, 1)",sigmoid,SGD,100.0,100.0,1000.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.602464,0.621395,0.031423,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 1000, 100, 100, 1)",sigmoid,SGD,100.0,1000.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6063970000000001,0.604452,0.003207,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(1000, 100, 100, 100, 1)",sigmoid,SGD,1000.0,100.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.608916,0.610138,0.002007,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 200, 200, 1)",sigmoid,SGD,100.0,100.0,200.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.612559,0.614402,0.003008,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 100, 200, 1)",sigmoid,SGD,100.0,200.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6176149999999999,0.608811,0.014255,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 200, 100, 1)",sigmoid,SGD,100.0,200.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.617352,0.593649,0.038394,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 100, 200, 1)",sigmoid,SGD,200.0,100.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.595858,0.580973,0.02498,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 200, 100, 1)",sigmoid,SGD,200.0,100.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.589915,0.585767,0.007031,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 200, 100, 100, 1)",sigmoid,SGD,200.0,200.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.56539,0.5770390000000001,0.020604,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 200, 300, 1)",sigmoid,SGD,100.0,100.0,200.0,300.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5853520000000001,0.596607,0.019228,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 300, 200, 1)",sigmoid,SGD,100.0,100.0,300.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.584538,0.574166,0.017745,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 100, 300, 1)",sigmoid,SGD,100.0,200.0,100.0,300.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.57238,0.583825,0.019996,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 300, 100, 1)",sigmoid,SGD,100.0,200.0,300.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5948829999999999,0.5928939999999999,0.003342,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 100, 200, 1)",sigmoid,SGD,100.0,300.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.582038,0.598474,0.028238,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 200, 100, 1)",sigmoid,SGD,100.0,300.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.568656,0.579324,0.018759,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 100, 300, 1)",sigmoid,SGD,200.0,100.0,100.0,300.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.598233,0.6106779999999999,0.020802,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 300, 100, 1)",sigmoid,SGD,200.0,100.0,300.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.605575,0.618788,0.0218189999999999,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 300, 100, 100, 1)",sigmoid,SGD,200.0,300.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5547,0.5675560000000001,0.023177,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(300, 100, 100, 200, 1)",sigmoid,SGD,300.0,100.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.622843,0.61627,0.010554,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(300, 100, 200, 100, 1)",sigmoid,SGD,300.0,100.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.594568,0.601675,0.011953,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(300, 200, 100, 100, 1)",sigmoid,SGD,300.0,200.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.607147,0.606101,0.001723,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 200, 400, 1)",sigmoid,SGD,100.0,100.0,200.0,400.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5654939999999999,0.574047,0.015125,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 400, 200, 1)",sigmoid,SGD,100.0,100.0,400.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5589390000000001,0.562963,0.007198,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 100, 400, 1)",sigmoid,SGD,100.0,200.0,100.0,400.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.640103,0.619596,0.032038,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 400, 100, 1)",sigmoid,SGD,100.0,200.0,400.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.571362,0.579885,0.0149169999999999,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 400, 100, 200, 1)",sigmoid,SGD,100.0,400.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.607518,0.604079,0.00566,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 400, 200, 100, 1)",sigmoid,SGD,100.0,400.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6080770000000001,0.606595,0.002437,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 100, 400, 1)",sigmoid,SGD,200.0,100.0,100.0,400.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.589843,0.608174,0.031079,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 400, 100, 1)",sigmoid,SGD,200.0,100.0,400.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5992689999999999,0.5944699999999999,0.008008,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 400, 100, 100, 1)",sigmoid,SGD,200.0,400.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.628328,0.614757,0.021598,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(400, 100, 100, 200, 1)",sigmoid,SGD,400.0,100.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.600383,0.618578,0.030305,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(400, 100, 200, 100, 1)",sigmoid,SGD,400.0,100.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6050760000000001,0.624062,0.0313779999999999,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(400, 200, 100, 100, 1)",sigmoid,SGD,400.0,200.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6089640000000001,0.604383,0.007522,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 200, 500, 1)",sigmoid,SGD,100.0,100.0,200.0,500.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.57991,0.594592,0.025318,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 500, 200, 1)",sigmoid,SGD,100.0,100.0,500.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.5377069999999999,0.553539,0.029443,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 100, 500, 1)",sigmoid,SGD,100.0,200.0,100.0,500.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.62485,0.614738,0.016183,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 500, 100, 1)",sigmoid,SGD,100.0,200.0,500.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.557816,0.570621,0.022955,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 500, 100, 200, 1)",sigmoid,SGD,100.0,500.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6047560000000001,0.599689,0.008379,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 500, 200, 100, 1)",sigmoid,SGD,100.0,500.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.561867,0.578496,0.0295959999999999,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 100, 500, 1)",sigmoid,SGD,200.0,100.0,100.0,500.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.589236,0.6102569999999999,0.035675,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 500, 100, 1)",sigmoid,SGD,200.0,100.0,500.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.640215,0.633996,0.009713,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 500, 100, 100, 1)",sigmoid,SGD,200.0,500.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.595489,0.59701,0.002555,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(500, 100, 100, 200, 1)",sigmoid,SGD,500.0,100.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.6129560000000001,0.607005,0.009708,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(500, 100, 200, 100, 1)",sigmoid,SGD,500.0,100.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.591869,0.607175,0.02586,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(500, 200, 100, 100, 1)",sigmoid,SGD,500.0,200.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.564243,0.575205,0.019427,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 200, 600, 1)",sigmoid,SGD,100.0,100.0,200.0,600.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.603901,0.610129,0.010313,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 600, 200, 1)",sigmoid,SGD,100.0,100.0,600.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.609513,0.614032,0.007414,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 100, 600, 1)",sigmoid,SGD,100.0,200.0,100.0,600.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.611099,0.612427,0.002172,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 600, 100, 1)",sigmoid,SGD,100.0,200.0,600.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.604827,0.6099180000000001,0.008416,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 600, 100, 200, 1)",sigmoid,SGD,100.0,600.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.627152,0.6322810000000001,0.008178,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 600, 200, 100, 1)",sigmoid,SGD,100.0,600.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.577588,0.577888,0.000519,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 100, 600, 1)",sigmoid,SGD,200.0,100.0,100.0,600.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.608405,0.6077239999999999,0.001119,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 100, 600, 100, 1)",sigmoid,SGD,200.0,100.0,600.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.589106,0.6123310000000001,0.039424,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(200, 600, 100, 100, 1)",sigmoid,SGD,200.0,600.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.607961,0.616296,0.013709,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(600, 100, 100, 200, 1)",sigmoid,SGD,600.0,100.0,100.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.61235,0.6285609999999999,0.026473,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(600, 100, 200, 100, 1)",sigmoid,SGD,600.0,100.0,200.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.616109,0.6202350000000001,0.006698,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(600, 200, 100, 100, 1)",sigmoid,SGD,600.0,200.0,100.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.586751,0.578924,0.01334,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 200, 700, 1)",sigmoid,SGD,100.0,100.0,200.0,700.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.612604,0.626841,0.023241,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 100, 700, 200, 1)",sigmoid,SGD,100.0,100.0,700.0,200.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.555884,0.546365,0.017125,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 100, 700, 1)",sigmoid,SGD,100.0,200.0,100.0,700.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.608823,0.61163,0.00461,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 200, 700, 100, 1)",sigmoid,SGD,100.0,200.0,700.0,100.0,4.0
'deep learning keras','xij6-lab1-dt',36.278803442,0.595654,0.610989,0.025744,0.008,0.008,268,0.0005,0.4,30,relu,relu,18,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 700, 100, 200, 1)",sigmoid,SGD,100.0,700.0,100.0,200.0,4.0
