ml_classifier_name,mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras',0.64241,0.654886,0.019421,0.008,0.008,56,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.669785,0.667028,0.004116,0.008,0.008,61,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.664858,0.666964,0.003168,0.008,0.008,66,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.662839,0.667624,0.007218,0.008,0.008,71,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.657657,0.659001,0.002044,0.008,0.008,76,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.657762,0.660997,0.004919,0.008,0.008,81,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.648604,0.648825,0.00034,0.008,0.008,86,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.647291,0.647943,0.001008,0.008,0.008,91,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.667836,0.65797,0.014772,0.008,0.008,96,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.657816,0.653786,0.006127,0.008,0.008,101,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.653653,0.649287,0.00668,0.008,0.008,106,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.64779,0.649721,0.002981,0.008,0.008,111,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.646218,0.647487,0.001964,0.008,0.008,116,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.640426,0.640909,0.000753,0.008,0.008,121,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.655713,0.652245,0.00529,0.008,0.008,126,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.642349,0.644971,0.004082,0.008,0.008,131,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.645839,0.651034,0.008044,0.008,0.008,136,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.626449,0.633345,0.011008,0.008,0.008,141,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.63227,0.632782,0.000811,0.008,0.008,146,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.601089,0.605344,0.00708,0.008,0.008,151,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.650641,0.649908,0.001127,0.008,0.008,156,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.659893,0.652214,0.011637,0.008,0.008,161,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.615966,0.617624,0.002691,0.008,0.008,166,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.629922,0.633046,0.00496,0.008,0.008,171,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.640017,0.643006,0.004671,0.008,0.008,176,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.643405,0.640853,0.003967,0.008,0.008,181,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.621357,0.622331,0.001567,0.008,0.008,186,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.619352,0.617513,0.002968,0.008,0.008,191,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.613169,0.627908,0.024037,0.008,0.008,196,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.642808,0.645149,0.003642,0.008,0.008,201,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.62151,0.626933,0.008725,0.008,0.008,206,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.609091,0.607746,0.002209,0.008,0.008,211,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.61307,0.624861,0.019233,0.008,0.008,216,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.625763,0.630013,0.006792,0.008,0.008,221,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.638972,0.64054,0.002453,0.008,0.008,226,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.600512,0.618216,0.029483,0.008,0.008,231,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.616289,0.629759,0.021856,0.008,0.008,236,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.620987,0.624024,0.00489,0.008,0.008,241,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.588464,0.59788,0.016001,0.008,0.008,246,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.627386,0.61911,0.013191,0.008,0.008,251,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.609171,0.605668,0.00575,0.008,0.008,256,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.623318,0.627661,0.006968,0.008,0.008,261,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.590337,0.592327,0.003371,0.008,0.008,266,0.0005,0.4,30,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
