ml_classifier_name,mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras',0.646488,0.669746,0.035976,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.012,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.653731,0.665912,0.018632,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.013,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.671284,0.675263,0.005927,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.014,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.66417,0.673897,0.014646,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.015,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.660273,0.677724,0.02643,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.016,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.654891,0.677368,0.034321,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.017,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.664553,0.684882,0.03059,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.018,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.680065,0.697967,0.026323,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.019,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.676933,0.6935,0.024474,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.02,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.671969,0.68604,0.02094,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.021,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.668507,0.686927,0.027554,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.022,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.67638,0.696897,0.030334,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.023,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.67266,0.692799,0.029939,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.024,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.673583,0.6961,0.033428,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.025,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.675382,0.703146,0.041108,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.026,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.676527,0.696716,0.029842,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.027,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.683888,0.70352,0.028707,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.028,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.679004,0.694008,0.022096,0.008,0.008,268,0.0005,0.4,30,relu,relu,20,he_normal,0.029,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
